node_id,x,y,is_charger,num_chargers,zone
A03_S006,-0.3423,7.4118,false,0,central
A04_S006,-0.1795,7.4118,false,0,central
A05_S006,-0.0167,7.4118,true,12,central
A06_S006,0.1461,7.4118,false,0,central
A07_S006,0.3089,7.4118,false,0,central
A08_S006,0.4717,7.4118,false,0,central
A09_S006,0.6345,7.4118,true,12,central
A00_S007,-0.837,8.6471,false,0,central
A01_S007,-0.6781,8.6471,false,0,central
A02_S007,-0.5192,8.6471,false,0,central
A03_S007,-0.3604,8.6471,false,0,central
A04_S007,-0.2015,8.6471,false,0,central
A05_S007,-0.0426,8.6471,false,0,central
A06_S007,0.1163,8.6471,false,0,central
A07_S007,0.2752,8.6471,false,0,central
A08_S007,0.4341,8.6471,false,0,central
A09_S007,0.5929,8.6471,false,0,central
A00_S008,-0.8168,9.8824,false,0,central
A01_S008,-0.6641,9.8824,false,0,central
A02_S008,-0.5113,9.8824,false,0,central
A03_S008,-0.3586,9.8824,false,0,central
A04_S008,-0.2059,9.8824,false,0,central
A05_S008,-0.0532,9.8824,false,0,central
A06_S008,0.0995,9.8824,false,0,central
A07_S008,0.2522,9.8824,false,0,central
A08_S008,0.4049,9.8824,false,0,central
A09_S008,0.5576,9.8824,false,0,central
A00_S009,-0.7903,11.1176,true,12,central
A01_S009,-0.6444,11.1176,false,0,central
A02_S009,-0.4986,11.1176,false,0,central
A03_S009,-0.3527,11.1176,false,0,central
A04_S009,-0.2069,11.1176,false,0,central
A05_S009,-0.061,11.1176,true,12,central
A06_S009,0.0848,11.1176,false,0,central
A07_S009,0.2307,11.1176,false,0,central
A08_S009,0.3765,11.1176,false,0,central
A09_S009,0.5224,11.1176,true,12,central
A00_S010,-0.7609,12.3529,false,0,upper
A01_S010,-0.6218,12.3529,false,0,upper
A02_S010,-0.4827,12.3529,false,0,upper
A03_S010,-0.3436,12.3529,false,0,upper
A04_S010,-0.2045,12.3529,false,0,upper
A05_S010,-0.0655,12.3529,false,0,upper
A06_S010,0.0736,12.3529,false,0,upper
A07_S010,0.2127,12.3529,false,0,upper
A08_S010,0.3518,12.3529,false,0,upper
A09_S010,0.4909,12.3529,false,0,upper
A00_S011,-0.7068,13.5882,false,0,upper
A01_S011,-0.5758,13.5882,false,0,upper
A02_S011,-0.4448,13.5882,false,0,upper
A03_S011,-0.3138,13.5882,false,0,upper
A04_S011,-0.1828,13.5882,false,0,upper
A05_S011,-0.0519,13.5882,false,0,upper
A06_S011,0.0791,13.5882,false,0,upper
A07_S011,0.2101,13.5882,false,0,upper
A08_S011,0.3411,13.5882,false,0,upper
A09_S011,0.4721,13.5882,false,0,upper
A00_S012,-0.6444,14.8235,true,12,upper
A01_S012,-0.5215,14.8235,false,0,upper
A02_S012,-0.3987,14.8235,false,0,upper
A03_S012,-0.2758,14.8235,false,0,upper
A04_S012,-0.1529,14.8235,false,0,upper
A05_S012,-0.03,14.8235,true,12,upper
A06_S012,0.0928,14.8235,false,0,upper
A07_S012,0.2157,14.8235,false,0,upper
A08_S012,0.3386,14.8235,false,0,upper
A09_S012,0.4615,14.8235,true,12,upper
A00_S013,-0.5635,16.0588,false,0,harlem
A01_S013,-0.4513,16.0588,false,0,harlem
A02_S013,-0.339,16.0588,false,0,harlem
A03_S013,-0.2268,16.0588,false,0,harlem
A04_S013,-0.1145,16.0588,false,0,harlem
A05_S013,-0.0023,16.0588,false,0,harlem
A06_S013,0.11,16.0588,false,0,harlem
A07_S013,0.2223,16.0588,false,0,harlem
A08_S013,0.3345,16.0588,false,0,harlem
A09_S013,0.4468,16.0588,false,0,harlem
A00_S014,-0.4766,17.2941,false,0,harlem
A01_S014,-0.3771,17.2941,false,0,harlem
A02_S014,-0.2775,17.2941,false,0,harlem
A03_S014,-0.1779,17.2941,false,0,harlem
A04_S014,-0.0784,17.2941,false,0,harlem
A05_S014,0.0212,17.2941,false,0,harlem
A06_S014,0.1207,17.2941,false,0,harlem
A07_S014,0.2203,17.2941,false,0,harlem
A08_S014,0.3199,17.2941,false,0,harlem
A09_S014,0.4194,17.2941,false,0,harlem
A00_S015,-0.3889,18.5294,false,0,harlem
A01_S015,-0.3039,18.5294,false,0,harlem
A02_S015,-0.2189,18.5294,false,0,harlem
A03_S015,-0.134,18.5294,false,0,harlem
A04_S015,-0.049,18.5294,false,0,harlem
A05_S015,0.036,18.5294,false,0,harlem
A06_S015,0.121,18.5294,false,0,harlem
A07_S015,0.206,18.5294,false,0,harlem
A08_S015,0.291,18.5294,false,0,harlem
A09_S015,0.376,18.5294,false,0,harlem
A00_S016,-0.3013,19.7647,false,0,inwood
A01_S016,-0.2331,19.7647,false,0,inwood
A02_S016,-0.165,19.7647,false,0,inwood
A03_S016,-0.0968,19.7647,false,0,inwood
A04_S016,-0.0287,19.7647,false,0,inwood
A05_S016,0.0394,19.7647,false,0,inwood
A06_S016,0.1076,19.7647,false,0,inwood
A07_S016,0.1757,19.7647,false,0,inwood
A08_S016,0.2439,19.7647,false,0,inwood
A09_S016,0.312,19.7647,false,0,inwood
A00_S017,-0.2,21.0,true,12,inwood
A01_S017,-0.1533,21.0,false,0,inwood
A02_S017,-0.1067,21.0,false,0,inwood
A03_S017,-0.06,21.0,false,0,inwood
A04_S017,-0.0133,21.0,false,0,inwood
A05_S017,0.0333,21.0,true,12,inwood
A06_S017,0.08,21.0,false,0,inwood
A07_S017,0.1267,21.0,false,0,inwood
A08_S017,0.1733,21.0,false,0,inwood
A09_S017,0.22,21.0,true,12,inwood
